Account ID,Account Kit Type,Payment Plan Deposit,Payment Plan Daily Rate,Payment Plan Loan Duration,Payment Plan Total Loan Value,first_transaction_date,last_transaction_date,account_lifetime_days,final_status,Value of Transaction_count,Value of Transaction_mean,Value of Transaction_std,Value of Transaction_sum,Value of Transaction_min,Value of Transaction_max,Number of Days Purchased_mean,Number of Days Purchased_sum,avg_days_between_payments,loan_paid_percentage,Cancellation,Commission,Deposit,General Discount,Incentive,Initialization,Payment,Payoff,Redemption,Upgrade,early_payment_count,early_payment_amount,early_days_purchased,payment_frequency,avg_payment_size,payment_to_loan_ratio,days_purchased_ratio,payment_amount_cv,repayment_pace,loan_completed,loan_cancelled,time_to_payoff
c351f9e6a6,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-27 14:51:35,2014-11-20 05:46:25,418,Payoff,24.0,20333.333333333332,13258.849929359461,488000.0,1000.0,60000.0,19.583333333333332,470.0,17.565217391304348,94.48275862068965,0,0,1,1,1,1,24,1,1,0,3.0,40000.0,40.0,0.05741626794258373,20333.333333333332,0.8413793103448276,1.124401913875598,0.6520745866898097,0.22603530770499916,1,0,418
c354f5bc57,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-06 14:35:02,2014-11-16 23:05:08,436,Cancellation,18.0,10555.555555555555,4892.638193933006,190000.0,7000.0,26000.0,7.444444444444445,134.0,13.588235294117647,30.637254901960787,1,1,1,4,0,1,18,0,0,0,2.0,41000.0,28.0,0.04128440366972477,10555.555555555555,0.23284313725490197,0.3073394495412844,0.4635130920568111,0.07026893326137795,0,1,436
c384b6e50a,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-03 08:50:47,2015-04-28 12:04:31,572,Payment,15.0,23266.666666666668,7025.124977705447,349000.0,5000.0,30000.0,23.266666666666666,349.0,40.285714285714285,67.06896551724138,0,0,1,4,0,1,15,0,0,0,2.0,50000.0,50.0,0.026223776223776224,23266.666666666668,0.6017241379310345,0.6101398601398601,0.3019394689558215,0.11725343621895347,0,0,572
c38598f8df,Home Plus Kit [MTN],60000,1100,540,654000,2013-11-12 08:21:32,2015-03-27 08:25:02,500,Payment,17.0,25970.58823529412,14263.667336360342,441500.0,7000.0,66000.0,23.352941176470587,397.0,30.4375,80.5045871559633,0,2,1,3,0,1,17,0,1,0,1.0,33000.0,30.0,0.034,25970.58823529412,0.6750764525993884,0.794,0.5492238838462645,0.1610091743119266,0,0,500
c38d1c005c,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-06-17 10:30:30,2015-01-24 13:48:47,586,Payoff,14.0,38000.0,19783.442960835087,532000.0,2000.0,80000.0,37.857142857142854,530.0,43.92307692307692,98.62068965517241,0,0,1,3,2,1,14,1,0,0,1.0,30000.0,30.0,0.023890784982935155,38000.0,0.9172413793103448,0.9044368600682594,0.520616920021976,0.16829469224432153,1,0,586
c39cd965a7,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-05-01 08:08:22,2013-07-08 14:58:13,68,Cancellation,1.0,5000.0,0.0,5000.0,5000.0,5000.0,5.0,5.0,0.0,0.8620689655172413,1,0,1,0,0,1,1,0,0,0,1.0,5000.0,5.0,0.014705882352941176,5000.0,0.008620689655172414,0.07352941176470588,0.0,0.012677484787018255,0,1,68
c3a37bc3b5,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-15 11:50:27,2015-05-30 23:05:10,622,Cancellation,29.0,10696.551724137931,12440.960078897811,310200.0,2200.0,69000.0,7.206896551724138,209.0,15.035714285714286,45.36764705882353,1,0,1,1,1,1,29,0,9,0,1.0,69000.0,49.0,0.04662379421221865,10696.551724137931,0.3801470588235294,0.3360128617363344,1.1630813742360946,0.0729383393228674,0,1,622
c3a9c02a7c,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-07 15:54:38,2014-05-16 00:05:59,220,Cancellation,1.0,15000.0,0.0,15000.0,15000.0,15000.0,15.0,15.0,0.0,9.482758620689655,1,0,1,0,0,1,1,0,0,0,1.0,15000.0,15.0,0.004545454545454545,15000.0,0.02586206896551724,0.06818181818181818,0.0,0.043103448275862065,0,1,220
c3b8a8ad04,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-11 08:04:56,2014-12-18 15:11:57,463,Payoff,52.0,9961.538461538461,10246.39877141259,518000.0,3000.0,73500.0,8.461538461538462,440.0,8.549019607843137,96.20689655172414,0,1,1,1,2,1,52,1,0,0,6.0,25000.0,25.0,0.11231101511879049,9961.538461538461,0.8931034482758621,0.9503239740820735,1.02859601566304,0.20779027332985775,1,0,463
c3e14da7c3,Home Comfort Kit [MTN],60000,1400,540,816000,2013-10-03 11:25:38,2015-02-15 07:19:37,499,Payoff,71.0,10590.140845070422,7194.2865213520545,751900.0,8000.0,70300.0,6.830985915492958,485.0,6.557142857142857,99.49754901960785,0,1,1,3,0,1,71,1,0,0,4.0,36600.0,25.0,0.14228456913827656,10590.140845070422,0.9214460784313725,0.9719438877755511,0.6793381340816543,0.19939388581083736,1,0,499
c40cf94a20,Business Pro Kit [MTN],105000,1500,540,915000,2013-12-18 09:46:43,2015-03-27 09:18:29,463,Payoff,20.0,38750.0,35382.310477650295,775000.0,10500.0,135000.0,24.95,499.0,23.526315789473685,96.17486338797814,0,0,1,3,0,1,20,1,1,0,3.0,52500.0,35.0,0.04319654427645788,38750.0,0.8469945355191257,1.0777537796976242,0.9130918832942012,0.20772108723105429,1,0,463
c417fb4c9c,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-06-21 16:22:07,2014-11-16 07:25:11,512,Payoff,76.0,7052.631578947368,2986.7473360033,536000.0,2000.0,29700.0,6.578947368421052,500.0,6.226666666666667,99.3103448275862,0,1,1,1,1,1,76,1,0,0,4.0,28000.0,28.0,0.1484375,7052.631578947368,0.9241379310344827,0.9765625,0.42349402525419927,0.1939655172413793,1,0,512
c4426d112b,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-06-08 10:12:39,2014-10-13 23:05:10,492,Cancellation,6.0,30000.0,0.0,180000.0,30000.0,30000.0,30.0,180.0,54.6,37.93103448275862,1,0,1,1,0,1,6,0,0,0,1.0,30000.0,30.0,0.012195121951219513,30000.0,0.3103448275862069,0.36585365853658536,0.0,0.07709559854219232,0,1,492
c44627208f,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-18 05:46:10,2015-05-28 11:59:08,526,Payment,79.0,8746.835443037975,5796.701879319139,691000.0,1500.0,41000.0,6.037974683544304,477.0,6.102564102564102,95.33169533169533,0,0,1,3,0,1,79,0,6,0,1.0,41000.0,30.0,0.15019011406844107,8746.835443037975,0.8488943488943489,0.9068441064638784,0.6627198964778755,0.1812389645089265,0,0,526
c454e9a2c1,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-23 17:19:13,2014-03-10 10:00:37,198,Cancellation,10.0,14840.0,6192.863276026329,148400.0,2800.0,20000.0,10.3,103.0,10.88888888888889,25.53921568627451,1,0,1,2,0,1,10,0,1,0,2.0,27300.0,19.0,0.050505050505050504,14840.0,0.1818627450980392,0.5202020202020202,0.4173088460934184,0.1289859378094672,0,1,198
c456ac000a,Home Plus Kit [MTN],60000,1100,540,654000,2013-11-06 12:04:59,2015-06-01 14:57:03,572,Payment,62.0,6917.741935483871,2648.3848584638254,428900.0,1500.0,14000.0,6.048387096774194,375.0,8.885245901639344,74.75535168195718,0,0,1,2,0,1,62,0,10,0,5.0,35200.0,31.0,0.10839160839160839,6917.741935483871,0.6558103975535168,0.6555944055944056,0.3828394992416814,0.1306911742691559,0,0,572
c45da16df0,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-03-25 16:07:44,2014-08-13 19:39:38,506,Cancellation,17.0,10411.764705882353,5253.675184209286,177000.0,2500.0,20000.0,7.235294117647059,123.0,9.25,29.044117647058826,2,0,1,0,0,1,17,0,2,0,4.0,30000.0,21.0,0.03359683794466403,10411.764705882353,0.21691176470588236,0.24308300395256918,0.5045902719297054,0.057399441990234834,0,1,506
c46b809cb0,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-29 10:31:34,2015-05-24 13:42:40,541,Payment,40.0,7800.0,1324.3285671789133,312000.0,7000.0,10000.0,7.8,312.0,13.205128205128204,60.689655172413794,0,0,1,4,0,1,40,0,0,0,4.0,28000.0,28.0,0.07393715341959335,7800.0,0.5379310344827586,0.5767097966728281,0.16978571374088633,0.11218050863662439,0,0,541
c4812c55e3,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-06 11:48:39,2015-03-01 17:28:14,541,Payment,42.0,10976.190476190477,4016.0537312877195,461000.0,7000.0,28000.0,7.571428571428571,318.0,12.585365853658537,63.84803921568627,0,1,1,3,0,1,42,0,4,0,2.0,19600.0,14.0,0.07763401109057301,10976.190476190477,0.5649509803921569,0.5878003696857671,0.3658877585988811,0.1180185567757602,0,0,541
c487d25a9c,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-15 15:46:16,2014-07-30 23:05:06,288,Cancellation,8.0,12250.0,3240.37034920393,98000.0,7000.0,14000.0,12.25,98.0,11.285714285714286,23.79310344827586,1,0,1,1,0,1,8,0,0,0,2.0,28000.0,28.0,0.027777777777777776,12250.0,0.16896551724137931,0.3402777777777778,0.26452002850644324,0.08261494252873564,0,1,288
c49bf30788,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-04 17:04:24,2015-05-18 16:30:50,529,Payoff,32.0,22116.3125,12953.960319674818,707722.0,9500.0,41000.0,15.34375,491.0,16.483870967741936,97.38599508599508,0,0,1,2,0,1,32,1,0,0,1.0,40500.0,30.0,0.06049149338374291,22116.3125,0.8694373464373465,0.9281663516068053,0.5857197179536515,0.18409450866917784,1,0,529
c4aa45c5a0,Home Comfort Kit [MTN],85000,1350,540,814000,2013-11-30 08:02:58,2015-05-23 07:12:32,538,Payment,31.0,6709.677419354839,4849.577633753939,208000.0,1350.0,18900.0,4.935483870967742,153.0,17.066666666666666,35.995085995085994,0,0,1,3,0,1,31,0,0,0,2.0,13500.0,10.0,0.05762081784386617,6709.677419354839,0.25552825552825553,0.2843866171003718,0.7227735896460198,0.06690536430313382,0,0,538
c4acf34077,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-04-03 16:00:20,2014-05-16 00:06:02,407,Cancellation,2.0,30000.0,0.0,60000.0,30000.0,30000.0,30.0,60.0,47.0,17.24137931034483,1,0,1,0,0,1,2,0,0,0,1.0,30000.0,30.0,0.004914004914004914,30000.0,0.10344827586206896,0.14742014742014742,0.0,0.04236211132762857,0,1,407
c4c097bbbf,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-03-27 13:16:27,2014-09-19 14:15:51,541,Payoff,22.0,24500.0,13468.658504274355,539000.0,1000.0,65000.0,23.0,506.0,24.19047619047619,99.82758620689656,0,0,1,1,1,1,22,1,0,0,1.0,15000.0,15.0,0.04066543438077634,24500.0,0.9293103448275862,0.9353049907578558,0.5497411634397696,0.1845241889221748,1,0,541
c4c23c2528,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-06-04 13:10:11,2014-11-30 13:02:14,543,Payoff,53.0,14235.849056603774,9574.02524340694,754500.0,1400.0,50000.0,9.924528301886792,526.0,9.807692307692308,99.81617647058823,0,0,1,3,0,1,53,1,0,0,2.0,49600.0,35.0,0.09760589318600368,14235.849056603774,0.9246323529411765,0.9686924493554327,0.6725292748847818,0.1838235294117647,1,0,543
c50e25cac5,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-07-25 10:43:00,2015-01-28 15:08:12,552,Payoff,72.0,10422.916666666666,9431.864397939928,750450.0,1400.0,42000.0,7.194444444444445,518.0,7.225352112676056,99.31985294117646,0,1,1,4,0,1,72,1,0,0,1.0,42000.0,30.0,0.13043478260869565,10422.916666666666,0.9196691176470588,0.9384057971014492,0.9049160325826835,0.17992726982097185,1,0,552
c52f9ca220,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-02 07:33:43,2015-03-26 15:06:47,479,Payoff,89.0,6393.258426966292,4949.92648597406,569000.0,1100.0,25000.0,5.280898876404494,470.0,4.931818181818182,96.17737003058105,0,0,1,3,0,1,89,1,0,0,5.0,58600.0,52.0,0.18580375782881003,6393.258426966292,0.8700305810397554,0.9812108559498957,0.7742415768922519,0.2007878288738644,1,0,479
c54675d4ad,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-20 09:51:39,2015-02-09 16:01:56,416,Payment,17.0,20952.941176470587,18714.63724090915,356200.0,9000.0,82500.0,18.88235294117647,321.0,25.375,63.63914373088685,0,1,1,2,0,1,17,0,1,0,1.0,82500.0,75.0,0.040865384615384616,20952.941176470587,0.5446483180428134,0.7716346153846154,0.8931747139120032,0.15297871089155493,0,0,416
c5581e82c0,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-14 15:08:53,2014-11-23 06:59:20,434,Payoff,22.0,33068.181818181816,15601.812665250103,727500.0,3300.0,58800.0,23.40909090909091,515.0,19.61904761904762,96.50735294117648,0,0,1,2,0,1,22,1,0,0,3.0,57800.0,39.0,0.05069124423963134,33068.181818181816,0.8915441176470589,1.1866359447004609,0.4718073933134052,0.22236717267552183,1,0,434
c565f9565a,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-22 18:29:07,2014-10-27 11:46:53,308,Cancellation,3.0,21500.0,14291.605927956452,64500.0,5000.0,30000.0,21.333333333333332,64.0,62.0,18.017241379310345,1,2,1,1,0,1,3,0,0,0,1.0,29500.0,29.0,0.00974025974025974,21500.0,0.11120689655172414,0.2077922077922078,0.6647258571142536,0.058497536945812806,0,1,308
c569cc453c,Home Plus Kit [MTN],60000,1100,540,654000,2013-10-31 10:39:31,2015-05-28 15:24:05,574,Payment,52.0,8234.615384615385,992.3006769544014,428200.0,5000.0,10000.0,6.961538461538462,362.0,10.647058823529411,74.64831804281346,0,0,1,5,0,1,52,0,4,0,4.0,27700.0,24.0,0.09059233449477352,8234.615384615385,0.6547400611620795,0.6306620209059234,0.1205035852443458,0.13004933456936144,0,0,574
c5707062e6,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-24 10:58:37,2015-04-08 07:07:16,530,Payment,18.0,15269.722222222223,12833.06511369822,274855.0,3000.0,55555.0,15.166666666666666,273.0,30.176470588235293,54.2853448275862,0,0,1,2,0,1,18,0,0,0,1.0,10000.0,10.0,0.033962264150943396,15269.722222222223,0.47388793103448273,0.5150943396226415,0.8404255772919101,0.10242517891997396,0,0,530
c5747e62a8,Home Plus Kit [MTN],60000,1100,540,654000,2013-11-14 11:20:28,2014-12-24 17:03:40,405,General Discount,34.0,10158.823529411764,1351.7928940930628,345400.0,6000.0,15400.0,9.147058823529411,311.0,11.393939393939394,61.98776758409787,0,0,1,2,0,1,34,0,0,0,2.0,26400.0,24.0,0.08395061728395062,10158.823529411764,0.5281345565749236,0.7679012345679013,0.13306588998020885,0.15305621625703178,0,0,405
c57b16fba9,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-14 13:05:27,2015-04-13 14:18:12,576,Payment,122.0,5628.688524590164,3586.9017803001134,686700.0,1500.0,20000.0,3.8442622950819674,469.0,4.2727272727272725,91.50735294117646,0,3,1,2,1,1,122,0,5,0,3.0,30400.0,21.0,0.21180555555555555,5628.688524590164,0.8415441176470588,0.8142361111111112,0.6372535564243684,0.15886693218954248,0,0,576
c5833426e8,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-06-09 15:39:51,2013-10-28 14:10:41,140,Cancellation,1.0,1000.0,0.0,1000.0,1000.0,1000.0,1.0,1.0,0.0,7.06896551724138,1,0,1,0,0,1,1,0,0,0,0.0,0.0,0.0,0.007142857142857143,1000.0,0.0017241379310344827,0.007142857142857143,0.0,0.050492610837438424,0,1,140
c58555a4ac,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-03-24 09:03:04,2015-04-13 16:32:42,750,Payment,23.0,19891.304347826088,4008.3904096144793,457500.0,12000.0,30000.0,13.782608695652174,317.0,33.0,63.41911764705882,0,0,1,0,0,1,23,0,2,0,1.0,12000.0,8.0,0.030666666666666665,19891.304347826088,0.5606617647058824,0.4226666666666667,0.20151470911723066,0.08455882352941176,0,0,750
c58aa400b2,Home Comfort Kit [MTN],60000,1400,540,816000,2013-09-17 09:21:14,2015-05-30 16:26:52,620,Payment,62.0,10183.709677419354,11368.195242072157,631390.0,1400.0,60000.0,7.17741935483871,445.0,9.475409836065573,88.40563725490196,0,0,1,3,0,1,62,0,2,0,1.0,45000.0,32.0,0.1,10183.709677419354,0.7737622549019608,0.717741935483871,1.116311796209116,0.14258973750790638,0,0,620
c5a1c01c67,Home Starter Kit [MTN],40000,1000,540,580000,2013-08-28 13:03:07,2015-05-31 18:39:57,641,Payment,45.0,9977.777777777777,6439.363636292335,449000.0,500.0,29000.0,9.955555555555556,448.0,13.931818181818182,84.3103448275862,0,0,1,4,0,1,45,0,1,0,1.0,19000.0,19.0,0.07020280811232449,9977.777777777777,0.7741379310344828,0.6989079563182528,0.6453705203411026,0.13152939910699876,0,0,641
c5b065db8c,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-01 16:20:43,2014-11-29 15:32:29,392,Payment,34.0,9911.764705882353,5812.044166857686,337000.0,4000.0,30000.0,9.911764705882353,337.0,11.272727272727273,65.0,0,0,1,1,0,1,34,0,0,0,2.0,40000.0,40.0,0.08673469387755102,9911.764705882353,0.5810344827586207,0.8596938775510204,0.5863783432438021,0.16581632653061223,0,0,392
c5bb2d8129,Home Plus Kit [MTN],60000,1100,540,654000,2013-11-12 07:52:31,2015-03-07 15:27:38,480,Payoff,15.0,37906.666666666664,14301.971226106592,568600.0,3300.0,66000.0,32.06666666666667,481.0,33.857142857142854,96.11620795107034,0,1,1,3,0,1,15,1,0,0,1.0,33000.0,30.0,0.03125,37906.666666666664,0.8694189602446483,1.0020833333333334,0.37729435172634346,0.2002420998980632,1,0,480
c5d1915521,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-23 11:35:28,2015-05-06 16:00:24,499,Payment,13.0,13346.153846153846,12405.282166924928,173500.0,2000.0,40500.0,9.692307692307692,126.0,40.5,31.756756756756754,0,1,1,2,0,1,13,0,0,0,1.0,40500.0,30.0,0.026052104208416832,13346.153846153846,0.21314496314496315,0.25250501002004005,0.9295024102018679,0.06364079510372095,0,0,499
c5d7e7c71d,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-05-31 15:30:50,2015-02-26 11:45:49,635,Payoff,28.0,20610.35714285714,23108.886455237476,577090.0,7000.0,131090.0,14.785714285714286,414.0,22.62962962962963,106.39482758620689,0,0,1,3,0,1,28,1,0,0,1.0,30000.0,30.0,0.04409448818897638,20610.35714285714,0.9949827586206896,0.6519685039370079,1.1212268809832944,0.16755090958457777,1,0,635
c607e18dd1,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-27 13:20:04,2014-06-03 23:05:08,249,Cancellation,1.0,30000.0,0.0,30000.0,30000.0,30000.0,30.0,30.0,0.0,12.068965517241379,1,0,1,0,0,1,1,0,0,0,1.0,30000.0,30.0,0.004016064257028112,30000.0,0.05172413793103448,0.12048192771084337,0.0,0.04846974103309791,0,1,249
c61378dad6,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-11 09:41:32,2015-05-20 15:31:35,616,Payment,28.0,8250.0,3864.606730986373,231000.0,1000.0,22000.0,8.25,231.0,21.59259259259259,46.724137931034484,0,0,1,3,0,1,28,0,0,0,2.0,14000.0,14.0,0.045454545454545456,8250.0,0.39827586206896554,0.375,0.4684371795134997,0.07585087326466637,0,0,616
c6209643e0,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-03 15:17:40,2015-06-02 19:29:21,546,Payment,166.0,3362.0481927710844,3114.984219634585,558100.0,1350.0,25500.0,2.3734939759036147,394.0,2.8848484848484848,80.84766584766585,0,1,1,3,0,1,166,0,1,0,1.0,25500.0,0.0,0.304029304029304,3362.0481927710844,0.6856265356265356,0.7216117216117216,0.9265138513874593,0.14807264807264808,0,0,546
c654d37365,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-01 06:23:37,2015-05-27 16:40:50,542,Payment,52.0,10067.307692307691,3441.427038356593,523500.0,4000.0,27000.0,7.1923076923076925,374.0,10.058823529411764,74.75429975429975,0,0,1,1,1,1,52,0,2,0,2.0,19500.0,14.0,0.0959409594095941,10067.307692307691,0.6431203931203932,0.6900369003690037,0.34184184526178196,0.1379230622773058,0,0,542
c6574be1e9,Home Comfort Kit Intro [MTN],60000,1400,540,816000,2013-05-24 14:33:12,2014-05-16 00:06:46,356,Cancellation,2.0,48000.0,8485.28137423857,96000.0,42000.0,54000.0,34.0,68.0,60.0,19.11764705882353,1,0,1,0,0,1,2,0,0,0,1.0,42000.0,30.0,0.0056179775280898875,48000.0,0.11764705882352941,0.19101123595505617,0.17677669529663687,0.05370125578321216,0,1,356
c66427b809,Home Starter Kit [MTN],40000,1000,540,580000,2013-10-30 10:46:57,2014-12-10 23:05:06,406,Cancellation,28.0,7000.0,136.08276348795434,196000.0,6500.0,7500.0,6.964285714285714,195.0,7.333333333333333,40.689655172413794,1,0,1,1,0,1,28,0,1,0,3.0,21000.0,21.0,0.06896551724137931,7000.0,0.33793103448275863,0.4802955665024631,0.019440394783993478,0.10022082554781722,0,1,406
c681026dd0,Home Starter Kit [MTN],40000,1000,540,580000,2013-08-21 10:25:47,2015-06-02 11:17:21,650,Payment,157.0,3235.668789808917,1400.0463700587036,508000.0,500.0,8000.0,3.229299363057325,507.0,3.698717948717949,94.48275862068965,0,2,1,4,0,1,157,0,0,0,4.0,26000.0,26.0,0.24153846153846154,3235.668789808917,0.8758620689655172,0.78,0.4326914962583001,0.1453580901856764,0,0,650
c691a879ac,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-05-21 08:11:22,2014-11-03 21:07:55,531,Payoff,19.0,27473.684210526317,22212.029826331676,522000.0,8000.0,100000.0,23.63157894736842,449.0,29.0,96.89655172413794,0,2,1,2,2,1,19,1,2,0,1.0,8000.0,0.0,0.035781544256120526,27473.684210526317,0.9,0.8455743879472694,0.8084838442534518,0.18247938177803755,1,0,531
c6957f336b,Home Starter Kit Intro [MTN],40000,1000,540,580000,2013-06-03 13:02:29,2015-04-15 13:22:18,681,Payment,25.0,10440.0,3708.998067762595,261000.0,5000.0,20000.0,10.44,261.0,27.208333333333332,51.89655172413793,0,0,1,2,1,1,25,0,0,0,1.0,19000.0,19.0,0.03671071953010279,10440.0,0.45,0.3832599118942731,0.3552680141535053,0.076206390196972,0,0,681
c6acd6bfc2,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-09 09:57:45,2015-04-22 16:20:37,529,Payment,62.0,5548.387096774193,8183.705159814935,344000.0,2000.0,30000.0,5.548387096774194,344.0,8.065573770491802,66.20689655172414,0,0,1,3,0,1,62,0,0,0,1.0,30000.0,30.0,0.11720226843100189,5548.387096774193,0.593103448275862,0.6502835538752363,1.474970116013157,0.12515481389739913,0,0,529
c6c7edb1a5,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-07 11:57:31,2015-03-26 12:23:02,474,General Discount,8.0,44800.0,16093.65447267072,358400.0,29000.0,60000.0,44.75,358.0,65.28571428571429,68.6896551724138,0,0,1,3,2,1,8,0,0,0,1.0,30000.0,30.0,0.016877637130801686,44800.0,0.6179310344827587,0.7552742616033755,0.3592333587649714,0.1449148843299869,0,0,474
c6cf585a5a,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-13 10:33:02,2015-05-27 17:44:59,530,Payment,50.0,10140.0,3692.297553622919,507000.0,8000.0,33000.0,9.02,451.0,10.16326530612245,86.69724770642202,0,0,1,3,0,1,50,0,3,0,2.0,43000.0,39.0,0.09433962264150944,10140.0,0.7752293577981652,0.8509433962264151,0.3641319086413135,0.16357971265362645,0,0,530
c6e1dbaa5e,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-22 12:40:43,2015-05-01 11:40:38,494,Payment,14.0,27785.714285714286,10511.375313868828,389000.0,3000.0,40000.0,27.785714285714285,389.0,36.92307692307692,73.9655172413793,0,0,1,1,1,1,14,0,0,0,2.0,33000.0,33.0,0.02834008097165992,27785.714285714286,0.6706896551724137,0.7874493927125507,0.3783014251777984,0.1497277676950998,0,0,494
c706ad60a4,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-13 09:16:17,2014-01-09 06:22:19,117,Payoff,6.0,72333.33333333333,61360.13906981199,434000.0,7000.0,187000.0,41.166666666666664,247.0,21.8,81.72413793103448,0,0,1,1,1,1,6,1,0,0,2.0,87000.0,87.0,0.05128205128205128,72333.33333333333,0.7482758620689656,2.111111111111111,0.848296853499705,0.6984969053934571,1,0,117
c71430da56,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-19 12:58:30,2015-01-25 14:30:23,524,Payoff,17.0,44235.294117647056,9216.353751380653,752000.0,42000.0,80000.0,28.235294117647058,480.0,32.1875,99.50980392156863,0,1,1,2,0,1,17,1,0,0,2.0,84000.0,60.0,0.03244274809160305,44235.294117647056,0.9215686274509803,0.916030534351145,0.2083484225711052,0.18990420595719204,1,0,524
c73adaaaec,Home Comfort Kit [MTN],85000,1350,540,814000,2013-12-23 14:24:38,2015-05-07 14:24:35,499,Payoff,72.0,9750.0,1241.8750022151028,702000.0,500.0,12000.0,6.638888888888889,478.0,6.535211267605634,96.68304668304668,0,0,1,2,0,1,72,1,3,0,5.0,48000.0,26.0,0.14428857715430862,9750.0,0.8624078624078624,0.9579158316633266,0.12737179509898489,0.19375360056722782,1,0,499
c751551332,Home Starter Kit [MTN],40000,1000,540,580000,2013-09-09 13:31:48,2015-05-30 16:28:02,628,Payment,54.0,9055.555555555555,5395.374212515918,489000.0,2000.0,40000.0,9.055555555555555,489.0,11.264150943396226,91.20689655172414,0,1,1,4,0,1,54,0,0,0,2.0,21000.0,21.0,0.08598726114649681,9055.555555555555,0.843103448275862,0.7786624203821656,0.5958081952471567,0.1452339117065671,0,0,628
c76ac2d84d,Home Plus Kit [MTN],60000,1100,540,654000,2013-12-03 12:28:11,2015-02-07 15:08:20,431,Payment,18.0,27333.333333333332,11040.034100544097,492000.0,2000.0,50000.0,24.5,441.0,24.470588235294116,84.40366972477065,0,0,1,3,0,1,18,0,0,0,1.0,50000.0,45.0,0.04176334106728538,27333.333333333332,0.7522935779816514,1.023201856148492,0.40390368660527187,0.19583218033589478,0,0,431
c782db5a05,Home Starter Kit [MTN],40000,1000,540,580000,2013-12-25 05:47:47,2014-04-29 08:34:13,125,Cancellation,10.0,5750.0,5094.932122544257,57500.0,3000.0,20000.0,5.7,57.0,9.0,16.810344827586206,1,1,1,0,0,1,10,0,0,0,2.0,25000.0,25.0,0.08,5750.0,0.09913793103448276,0.456,0.8860751517468274,0.13448275862068965,0,1,125
c787a199af,Home Comfort Kit [MTN],60000,1400,540,816000,2013-08-30 16:31:03,2015-02-23 13:31:38,541,Payoff,55.0,13643.636363636364,4177.929827450151,750400.0,4200.0,19600.0,9.6,528.0,9.481481481481481,99.31372549019608,0,1,1,2,1,1,55,1,0,0,4.0,39200.0,28.0,0.10166358595194085,13643.636363636364,0.9196078431372549,0.9759704251386322,0.3062182043040489,0.18357435395600014,1,0,541
c7a20cef28,Home Starter Kit [MTN],40000,1000,540,580000,2013-11-24 13:14:52,2014-12-24 18:36:19,395,General Discount,77.0,4142.857142857143,1917.4701377918009,319000.0,1000.0,10000.0,4.142857142857143,319.0,4.5131578947368425,61.89655172413793,0,4,1,2,0,1,77,0,0,0,2.0,20000.0,20.0,0.1949367088607595,4142.857142857143,0.55,0.8075949367088607,0.46283761946698637,0.15670013094718463,0,0,395
